ANNUAL
1411.0088997555013
598.2
1325.3
1306.6
1393.7
879.2
3239.5
653.8
1524.9
980.6
5253.2
1459.5
1240.4
1758.1
552.9
1369.7
2221.4
1214.2
1366.4
594.7
1068.3
1122.1
769.5
624.3
2789.3
293.5
3037.9
2365.4
1150.2
802.1
2716.6
623.0
2859.4
1182.2
684.1
767.5
1095.6
1572.1
356.2
3339.6
989.9
1069.4
4450.5
195.6
650.4
3774.3
1010.9
767.0
1444.4
2637.7
1255.9
2121.7
1378.9
773.0
769.0
527.8
1270.1
3036.2
3314.2
2422.7
946.2
1344.4
1128.4
711.3
1716.9
1366.7
941.1
628.5
1120.5
2521.7
673.0
799.8
1435.0
1599.9
1963.9
2877.3
384.4
3048.4
3403.0
870.1
944.9
2342.3
1764.7
1082.3
1164.9
2509.4
1315.0
1065.8
690.1
2098.7
117.6
2754.0
1061.6
701.6
1013.3
594.8
1127.0
1291.0
2820.3
1299.2
2244.4
557.9
890.8
1415.0
600.2
1277.0
1275.4
1315.3
2550.5
481.0
1364.0
790.5
1274.5
727.1
755.2
748.4
803.1
2342.4
1120.2
632.7
2596.8
3157.1
1187.2
937.8
571.0
311.8
981.0
926.5
838.7
1060.6
1557.0
690.1
1064.2
3362.4
506.3
1045.1
792.3
829.1
1163.4
1369.2
1229.6
1016.3
1332.5
2868.9
3568.0
1294.1
640.4
441.7
820.7
631.6
1478.1
2663.4
1114.1
1176.9
1269.5
703.1
1668.1
1509.1
1485.2
1392.0
3188.9
1283.4
765.0
984.7
2804.6
1714.2
650.6
1455.0
351.7
998.5
2337.7
1184.6
1672.5
683.3
1221.3
3395.9
2363.9
4320.2
684.4
3942.2
790.8
1229.8
464.5
615.9
2404.7
3779.9
1711.4
1411.0088997555013
1119.2
2933.9
863.4
909.2
944.9
478.1
2899.1
304.4
1564.7
1148.6
1138.2
873.6
1322.1
2884.1
509.6
3151.5
1142.8
897.1
1799.9
1111.2
856.0
2817.5
549.9
1881.1
1061.0
1003.5
1405.5
1686.5
1162.6
1000.2
731.8
1018.2
1254.6
635.8
916.7
977.8
661.8
1150.3
2262.1
2755.1
544.3
990.4
863.8
875.2
1351.2
400.3
1055.5
845.3
1187.3
3192.7
885.6
1035.3
992.9
1670.9
1206.2
597.6
1386.1
2800.1
1220.4
379.7
589.5
790.7
767.7
2281.3
3862.9
1411.0088997555013
2679.5
902.8
886.0
955.4
1440.8
245.8
1226.1
1099.7
849.0
953.3
993.8
938.2
1061.7
1311.7
821.0
1422.1
696.5
839.7
3498.4
906.3
1060.9
644.6
1615.6
1417.3
2791.6
955.0
1467.0
235.3
1242.1
2324.6
1041.4
1198.6
1368.6
1350.4
1155.0
450.9
2761.2
712.4
795.2
918.8
622.5
1113.9
1509.4
869.7
903.2
899.8
1178.9
2047.9
1534.5
1236.8
1258.5
640.1
2583.2
1095.6
1144.5
644.1
974.6
966.2
1197.6
3655.5
1368.4
2151.1
857.3
1047.1
1873.0
273.4
1029.5
738.0
2395.4
1172.2
204.2
1271.2
782.3
1064.7
775.9
1466.2
2463.2
774.2
744.3
580.9
483.4
1197.1
1104.2
179.8
839.9
3681.1
790.5
1349.4
3086.7
1909.0
727.1
2670.1
1118.7
1480.2
839.2
1013.4
1653.7
2289.2
2860.5
963.5
735.6
395.4
1202.2
1161.0
5691.4
737.9
2761.7
529.3
1173.6
912.6
305.0
524.1
1051.5
839.5
1617.4
2981.7
2803.4
1110.6
3071.9
1124.5
1394.5
815.6
2698.9
310.7
374.2
473.5
440.0
758.5
1021.0
676.6
1697.8
1435.2
1156.4
2162.2
1110.6
368.8
1504.0
2712.4
533.6
509.0
2610.8
297.1
889.3
1404.0
4229.4
2079.3
1347.7
505.9
723.6
1519.8
751.1
1087.9
945.1
1357.5
1105.8
930.5
1986.9
1002.7
363.9
647.7
223.1
982.1
876.4
1434.5
1598.6
140.4
583.8
2169.9
2414.6
969.9
1337.8
1071.0
1632.7
705.9
723.2
2235.3
751.9
2886.1
547.8
3524.0
344.4
1063.9
1315.0
1157.9
1408.2
1256.2
3076.8
2768.5
586.6
1137.1
1411.0088997555013
1175.6
330.9
1491.7
742.8
914.4
817.9
1361.3
786.4
1002.0
1003.5
596.0
2127.3
488.4
3349.6
1792.7
492.5
1521.5
92.4
1214.3
1437.7
3709.4
1036.0
1316.2
776.1
1082.5
1548.3
1302.7
1002.9
119.0
1093.4
837.2
925.8
1216.2
750.8
786.2
1319.3
252.9
701.2
1218.6
306.6
1127.0
407.9
878.1
2726.7
1295.9
451.5
1639.3
3848.6
577.1
2838.0
1079.9
1582.9
877.0
1178.1
1084.8
1015.0
1129.4
1583.6
1620.9
686.2
234.7
1648.0
505.6
2472.4
529.3
680.8
1414.6
663.6
861.2
1493.9
1568.3
811.8
967.6
776.4
563.3
3357.8
761.8
2359.4
662.0
906.3
652.8
1345.1
887.5
1123.1
2137.6
390.1
3255.4
1354.7
691.6
4011.2
1455.7
2175.0
1547.1
716.1
1333.8
674.8
473.6
2634.1
958.3
863.8
1396.3
866.9
1027.4
1348.4
2105.3
1027.5
1197.7
578.6
996.1
1119.9
2304.2
218.0
647.8
2638.2
1086.0
870.7
1274.5
1069.4
1372.1
181.3
3027.7
2372.2
744.0
823.8
1764.1
728.9
1306.5
1011.4
990.5
4636.3
552.4
1054.1
581.0
2183.4
1172.6
890.3
1242.9
1002.7
1248.8
403.5
1003.0
748.7
1240.3
495.9
697.8
3157.0
2758.6
915.2
2803.1
1006.9
676.2
1505.8
1151.3
551.8
1123.9
828.1
1924.1
1085.1
914.1
2490.0
1303.4
927.5
815.1
1231.9
806.3
1234.6
3303.1
696.6
595.6
1948.3
1147.8
1277.7
866.1
429.2
677.5
2943.2
1238.5
1147.1
2225.5
701.2
592.1
982.8
546.1
1009.6
2305.1
2792.9
945.7
1077.4
1867.2
205.0
1324.0
2747.0
1097.4
786.6
1718.6
825.8
1310.5
979.6
1069.9
789.0
433.4
290.0
890.5
2608.3
905.9
1269.9
438.0
1104.8
519.6
1635.7
770.3
861.4
1633.5
928.8
600.7
2685.5
731.4
1239.4
2985.9
280.4
1477.9
3766.1
1193.9
2444.3
1221.2
993.2
4693.9
493.4
1047.4
1836.7
582.7
1114.2
308.1
958.0
426.2
585.1
2535.8
600.9
1198.1
557.2
553.7
1349.0
1064.7
1216.4
4575.7
689.0
222.1
1010.1
945.6
697.1
929.1
970.8
428.9
2178.4
1276.4
1334.3
986.3
1472.5
919.1
969.1
515.8
1499.6
1585.6
932.8
2332.2
2594.0
670.7
1047.5
3342.9
770.7
791.1
548.9
1006.3
2270.6
635.8
1580.3
717.9
1013.3
946.4
1118.6
1597.7
1191.2
871.6
785.2
395.4
1547.6
1127.6
510.5
483.7
1465.8
454.3
1266.5
1157.7
3272.3
1220.8
1340.6
984.6
1328.3
604.1
2511.8
1872.5
2121.3
839.1
393.9
523.5
650.7
743.6
3119.8
1099.2
3179.8
2896.6
821.1
887.5
2860.5
783.1
714.6
2327.6
1404.2
633.2
1106.9
2661.6
1235.5
3338.0
1169.9
2842.3
852.5
1492.4
1825.4
2895.9
1893.7
1413.4
1241.9
2287.4
2968.5
843.7
1353.8
1620.4
572.4
708.8
1369.6
1714.2
1280.2
1179.6
908.1
1067.4
641.9
693.5
784.0
887.7
1668.5
914.0
549.7
1265.1
2461.1
642.3
2831.1
1179.5
1988.2
1287.4
1306.9
1140.8
1857.3
2468.3
2632.2
761.2
1308.8
2487.0
1585.6
418.7
1210.9
1432.0
1535.0
973.6
290.0
2767.4
1235.2
2741.3
933.0
1283.1
2377.8
1348.7
2820.2
1203.1
2610.0
2498.6
1443.9
3001.9
1114.2
921.8
1586.6
3192.0
2223.3
340.3
936.7
1233.8
1104.6
1487.6
1001.0
655.2
160.4
1463.6
954.5
2711.5
807.7
3862.0
987.3
1872.0
952.9
3828.0
6331.1
1430.6
815.1
992.8
2920.7
984.2
273.6
582.8
1063.9
849.1
1901.4
596.7
727.8
1440.7
1168.3
661.0
473.4
1358.5
1073.8
552.0
1411.0088997555013
2521.1
1405.9
1394.6
2952.1
693.6
948.1
637.2
2724.3
589.7
1024.6
824.8
1890.5
681.4
1574.7
660.2
2123.4
2388.2
923.5
2105.8
1306.9
2600.6
3577.2
970.3
790.2
1026.8
527.9
930.3
884.2
1215.2
3565.3
3022.7
1222.6
2127.7
543.8
535.7
2887.5
1115.4
678.7
1227.3
945.0
1698.4
2838.8
865.5
900.7
666.9
1199.0
2923.1
1565.8
1224.5
1545.5
1475.4
1451.2
509.2
805.2
553.2
699.8
537.0
970.9
933.2
2533.6
928.4
3554.2
1377.2
475.9
1147.5
1339.9
913.0
824.7
767.6
960.4
596.9
874.9
1013.9
1596.8
668.6
1070.5
3908.6
873.9
1398.5
975.2
1501.5
850.2
3103.3
1001.6
1348.9
690.5
1402.6
928.5
986.6
904.6
1411.0088997555013
1136.6
1272.2
1889.6
3271.2
2912.1
1927.1
2534.1
1107.5
1157.8
2315.1
797.6
1001.2
1492.0
1363.6
341.5
1303.7
668.0
892.7
1117.4
1363.7
1097.1
1430.6
3194.2
758.3
1289.6
509.4
791.7
2509.2
878.5
2945.3
1537.9
665.9
3261.7
794.7
615.3
1522.5
1071.9
1009.7
2353.7
1101.1
948.3
1666.9
1026.5
941.3
758.7
675.8
891.2
1157.2
963.9
1087.1
904.9
1651.7
2783.4
1198.9
3596.6
983.1
693.7
739.4
454.8
930.2
3686.8
1332.7
92.7
960.4
770.3
751.6
732.5
2708.0
2994.7
1109.4
528.0
2841.6
1334.1
604.9
805.9
1595.8
568.4
2782.5
1290.8
1660.4
1168.3
511.0
480.3
2898.2
421.7
722.0
2531.0
1287.4
1052.6
1395.0
1215.8
776.4
1717.6
1412.1
654.8
578.3
1625.0
1153.5
408.4
1374.7
1536.9
2139.0
2957.4
598.0
924.5
1293.4
312.7
1406.9
1180.4
345.1
738.5
743.1
905.7
3343.3
2931.1
367.9
1240.6
609.4
1022.2
1556.1
786.3
856.9
813.4
3063.0
1311.2
987.6
1503.4
1053.1
267.1
882.2
824.6
1339.1
446.6
1327.6
2845.7
1460.9
905.9
585.7
1783.0
1252.3
999.9
2358.5
1231.0
1441.6
2295.2
2592.8
2719.9
3354.2
807.6
285.3
1341.7
721.1
774.4
720.0
3013.3
890.7
2535.8
757.9
554.7
657.0
2398.9
1446.4
1295.7
2786.5
1574.9
2320.2
551.2
856.5
3814.5
1193.8
279.6
910.6
1502.1
1311.1
1308.8
2524.3
835.8
2324.6
1324.9
2994.3
433.5
523.8
1463.5
2612.4
2716.2
1158.0
870.6
2680.9
3434.4
693.3
3213.7
692.2
1687.7
1064.4
1042.5
1289.5
640.5
2305.0
1506.7
426.8
1286.0
1022.5
1593.0
1308.7
992.0
3828.2
1840.6
2613.2
3610.0
785.2
158.9
723.6
1608.1
804.8
980.6
3011.8
754.7
950.5
847.3
973.8
2766.6
445.2
950.5
450.2
571.1
946.9
706.5
2222.2
2377.0
1712.9
944.5
3267.6
774.3
4000.2
899.3
1147.7
2748.0
1741.5
3215.3
3757.8
1502.3
1726.8
1193.7
1606.0
842.4
1037.3
486.1
842.3
732.2
3535.2
1014.8
877.3
876.6
611.5
318.0
1116.1
2755.4
882.4
1379.3
1138.2
785.4
1901.8
1287.2
607.9
2454.0
1472.8
824.0
2355.9
1108.1
1497.5
1245.0
929.8
807.3
1967.4
1411.0088997555013
3075.1
1166.9
656.1
1535.8
500.5
303.3
1279.7
1119.3
1219.4
1069.6
2981.4
414.1
1109.8
605.6
1151.1
2419.5
1354.7
1167.0
778.3
1040.4
1158.0
1505.6
654.6
1008.7
1269.2
983.2
581.5
962.9
1250.1
501.2
680.9
611.5
3005.0
696.5
2542.7
1540.1
1047.6
1802.0
2550.7
3480.9
2748.4
2752.3
1283.2
773.0
882.3
1801.1
1647.4
519.2
1418.1
1206.3
1086.6
737.5
858.9
1529.3
1231.6
2762.1
906.6
1143.5
817.0
830.4
1687.7
3351.3
995.9
870.2
1025.8
2906.5
2764.0
1556.2
960.3
1411.7
1329.2
1094.3
1538.9
2319.3
832.6
718.4
1092.1
1513.5
1529.7
2544.0
3604.0
2457.5
565.9
2504.9
2962.9
1293.5
946.8
762.6
1526.7
1093.7
2514.4
1216.0
380.7
506.2
815.3
338.9
1898.6
1071.7
989.5
942.1
1040.7
951.2
1430.4
825.1
616.3
1346.2
1162.6
3025.0
196.7
3007.4
1122.1
1210.5
1042.3
1207.2
1045.7
761.3
1061.7
278.8
1072.4
1102.8
3106.0
2188.5
3481.3
2538.2
1366.6
1211.6
1885.4
1244.2
3131.8
1170.1
1208.3
1120.8
759.0
2527.6
2537.2
502.5
1264.3
1225.5
2938.0
2375.8
1411.0088997555013
975.9
1010.3
1225.3
1074.7
826.0
1508.4
1475.5
1064.8
1052.8
1083.5
3020.8
1206.0
578.6
174.5
3326.6
994.3
786.2
3282.2
1140.6
855.6
1011.6
859.1
1579.4
748.6
1252.5
837.3
522.8
979.4
1372.1
2328.7
538.4
834.1
1599.6
567.3
1294.0
1088.3
3872.7
853.6
1744.1
1020.7
807.6
686.1
1243.2
639.5
1310.3
183.5
1246.0
625.5
1640.3
1124.6
1448.8
384.9
972.1
905.2
327.3
860.2
4850.9
1396.9
1178.9
3040.8
941.7
1553.2
1425.7
1337.4
1235.9
735.2
400.8
2966.2
1159.6
2701.7
575.4
652.8
1538.6
1126.7
1380.6
2960.5
818.4
1113.2
62.3
1142.9
871.4
747.1
893.6
2763.2
4173.7
684.3
1080.5
1811.6
950.2
203.2
1505.8
863.5
412.5
997.7
224.8
842.3
3148.6
224.8
748.2
1297.3
1912.3
2394.9
1050.5
610.2
2954.6
1382.4
2225.4
1121.8
895.1
2718.0
606.2
1319.4
1218.4
1168.0
435.3
2766.0
653.2
558.8
537.8
1189.6
1002.0
400.7
752.2
1519.7
473.4
2703.5
1194.4
1599.0
880.5
510.0
1247.4
4017.7
919.8
185.9
488.6
663.5
1278.5
1416.3
2717.7
1572.2
1406.7
1144.0
904.1
764.7
1511.3
3375.1
1105.2
2792.4
1010.2
1624.0
1239.7
1408.5
256.6
2314.1
843.1
741.7
629.1
137.4
2031.4
3790.3
2503.0
795.7
1488.7
2905.1
425.8
2308.8
690.5
1079.7
822.8
984.7
741.2
2704.8
655.4
723.5
1416.1
751.1
550.6
1187.3
1544.4
2206.1
1240.4
536.9
836.3
1171.6
1035.6
420.4
2859.1
835.8
644.6
1258.6
1498.5
894.7
754.3
828.9
3904.3
285.3
279.9
274.7
1816.4
1613.3
745.5
1310.8
1337.0
1726.8
5486.3
3557.8
3106.8
1277.5
933.1
1130.5
3056.9
740.1
1068.9
1318.4
975.7
357.2
729.1
715.5
1012.4
2389.2
710.4
2082.0
1124.6
780.1
3244.5
1223.1
1068.0
3507.5
1530.8
250.4
3079.6
3625.3
1307.1
2876.5
2534.4
1302.1
982.8
2771.5
2261.9
935.9
2583.6
2671.3
1077.5
3079.3
897.7
630.4
1755.9
1332.5
881.9
3123.5
932.6
973.9
1213.1
2412.5
473.9
976.6
1167.9
998.8
742.7
1005.5
501.8
906.9
766.4
1769.6
1032.6
650.6
3626.6
705.0
734.3
950.3
2099.8
1403.2
513.6
1411.0088997555013
924.9
1182.0
850.4
737.6
2511.7
3323.0
561.3
913.8
1342.2
2908.0
1243.4
4872.1
783.9
1137.6
3856.6
861.6
623.9
1221.6
728.7
2936.6
1168.2
947.3
1238.5
1163.9
869.3
963.2
1100.5
445.1
837.8
1449.2
1115.1
1409.8
1023.4
1254.4
1441.7
1134.4
1495.4
791.3
2427.9
781.9
2926.6
2568.4
2854.6
1495.9
3938.2
1591.5
2466.9
640.3
3821.5
1137.2
3215.6
1735.2
830.2
1142.6
532.2
1374.2
2819.9
2721.9
1167.4
3497.6
540.3
840.0
974.6
874.2
371.9
922.6
708.9
940.5
248.7
1069.6
1106.1
670.5
1959.1
1157.3
3185.5
492.6
773.2
1218.3
440.8
3515.4
3463.3
1395.7
339.6
621.1
814.9
2701.2
733.3
1357.3
2846.4
1530.3
251.5
3403.5
916.5
808.8
2971.6
1016.3
694.5
577.7
1164.8
1367.8
1744.6
1035.2
3126.0
1411.0088997555013
1150.6
2042.9
398.0
1100.7
2635.0
2962.0
1126.2
335.3
855.0
722.1
1342.2
4326.7
855.0
1102.3
1747.1
934.1
1329.5
2807.7
744.7
1003.3
941.6
3063.9
2677.0
1564.9
590.1
3046.1
218.7
1368.7
419.8
668.9
1052.7
1602.4
748.9
914.2
1654.9
848.1
1557.2
1027.7
1705.4
1398.3
785.9
993.8
2665.0
1087.4
398.5
265.3
1061.8
1533.8
2229.9
2953.8
3124.3
585.9
2195.3
1290.4
1144.2
2113.2
1447.1
2703.7
1192.8
424.6
1345.5
1085.4
871.1
3181.8
913.0
1004.5
2793.6
461.2
1392.8
986.8
3171.3
911.7
197.4
990.2
838.9
1192.4
1088.2
3323.0
590.6
772.6
1370.4
841.0
487.3
636.5
389.4
1423.0
361.2
634.1
2591.1
2969.3
3423.4
2588.0
2970.0
684.3
866.6
1169.2
1313.2
3746.0
1466.5
674.4
941.3
486.9
2762.8
1898.6
828.9
887.1
1848.7
2519.9
1150.9
1378.9
2810.9
581.9
941.6
790.5
2739.4
3150.9
544.0
578.5
2687.2
701.8
498.3
244.8
1448.3
2983.4
1087.2
1266.3
2110.0
451.5
1214.6
1249.8
925.3
789.4
2673.9
567.9
922.3
867.2
437.0
1448.4
3251.3
401.8
1573.5
1411.0088997555013
1332.7
852.4
2723.3
1272.1
892.7
829.9
740.3
422.4
969.1
860.2
2609.3
1284.2
1370.2
2917.1
1432.6
809.5
854.8
1223.9
1119.9
1396.4
2612.9
2913.0
395.7
3235.2
720.6
1601.3
1247.6
710.5
3528.9
1717.7
1211.9
1542.9
1180.0
1169.4
1544.9
856.1
2630.8
896.6
1535.6
265.5
1302.4
1101.1
3762.0
1181.4
3898.7
887.5
1306.4
926.9
1589.0
606.9
1035.6
3378.8
1449.7
185.6
423.8
526.6
1317.7
725.8
388.2
1253.6
1234.5
1411.0088997555013
3430.9
1454.5
2836.0
843.4
1038.1
1540.6
2790.9
827.7
3007.5
3375.8
1410.9
2996.9
1848.2
558.0
740.8
930.7
2412.6
745.5
943.6
138.8
650.1
1525.3
2887.3
3341.6
1410.2
2604.7
835.0
292.4
440.1
620.2
1088.7
662.3
1082.6
888.2
494.8
748.7
885.9
2621.7
1537.1
722.9
1515.8
1178.5
1462.7
1003.1
748.0
1163.1
1494.1
770.8
3343.4
966.9
1061.0
1278.7
1039.0
1377.6
779.9
2634.3
1286.8
389.6
691.7
788.1
2652.3
899.1
599.8
1443.0
1191.7
969.7
776.3
752.5
3778.1
516.4
763.5
370.4
822.6
1663.8
1347.4
967.5
572.3
1120.7
1245.0
4874.7
1902.1
1158.1
848.7
1396.2
2410.7
742.5
2626.4
3074.8
853.2
510.2
2329.6
1103.4
1120.1
867.6
1030.2
2209.7
769.3
904.1
143.0
1406.4
905.4
1666.9
114.4
1250.9
4139.5
1347.2
1129.3
712.6
3264.4
5553.9
816.6
747.5
1058.3
918.7
1364.7
405.3
781.2
657.4
1392.6
1387.0
681.8
425.2
1535.5
347.1
990.2
808.9
1346.5
2851.9
754.2
805.3
1354.5
1386.3
729.1
1263.7
4106.7
2194.5
1694.3
877.8
1411.6
1132.4
992.6
3115.4
1199.4
2976.6
901.2
1097.6
3313.7
616.3
816.3
1128.8
2365.8
706.6
2011.9
1424.3
673.5
479.2
883.2
848.5
744.1
963.2
690.1
371.1
908.7
3172.9
991.8
1291.5
1494.3
1156.6
2610.5
676.3
1135.5
2529.2
720.1
1021.5
2511.7
1924.3
1071.2
812.9
1133.4
1180.0
871.3
1093.0
1203.2
3317.4
1725.2
1017.9
3606.8
1157.4
1031.3
2543.3
2942.6
678.3
1803.8
1310.9
2322.6
714.0
752.3
2525.8
955.3
866.6
661.7
653.9
1205.3
1258.1
1145.6
864.7
1032.4
892.2
1110.1
768.5
604.1
682.5
2498.2
1207.0
709.1
1128.3
1411.0088997555013
954.7
940.3
1070.9
732.4
1557.3
305.5
1567.3
715.2
635.8
1081.8
1008.6
2683.1
1400.0
802.5
953.4
888.0
2793.9
1111.0
2918.1
1371.2
873.2
458.4
1288.6
1064.1
722.1
1149.6
4187.2
3141.1
987.0
958.4
716.6
1132.3
1411.0088997555013
1436.7
4439.8
1604.9
712.4
1039.0
1321.3
1831.7
2822.1
2295.9
751.9
1727.7
1212.6
1147.8
3079.9
963.5
1064.7
1111.9
1366.5
1633.8
771.9
603.3
2566.7
1237.5
1077.0
977.9
756.9
951.0
2068.8
286.1
1254.7
707.8
1555.7
1437.1
1692.1
1620.1
615.2
3825.2
589.7
1504.2
1000.8
778.9
1285.2
3080.0
996.1
362.9
1072.7
353.2
1387.4
551.8
746.9
783.9
2793.3
445.0
1069.1
939.5
2150.8
3327.8
901.1
2606.4
1297.4
3591.1
1165.1
2501.9
994.2
3141.4
539.5
1456.3
169.7
164.3
2612.6
910.9
982.2
1786.2
859.1
900.8
2401.6
783.2
1155.1
1174.3
561.9
3999.3
4138.0
1645.1
1068.4
793.5
608.9
1470.7
689.8
3005.9
1348.2
1395.4
1411.0088997555013
1520.3
1572.8
1232.8
3773.3
943.0
1047.0
1532.9
897.9
1284.1
1426.2
909.6
2316.6
495.3
1107.2
1851.0
913.5
1268.2
3281.6
2886.1
3495.5
1137.1
1210.0
1131.0
2741.6
2320.3
3588.6
1533.7
1016.9
1867.3
1427.0
1324.2
1005.5
3275.0
3502.6
1070.3
657.3
2612.3
4041.4
1941.4
499.4
1600.1
551.9
860.6
1326.1
1324.1
975.7
591.2
1364.3
775.4
2344.2
895.6
1036.5
1325.9
872.8
1714.4
943.7
554.3
802.5
1034.5
959.0
1068.4
1154.2
2514.2
1167.4
2489.0
838.0
2693.1
1681.5
1409.5
820.6
706.0
484.9
618.1
750.4
1411.0088997555013
1743.0
3392.7
526.7
1703.6
1877.7
1286.6
1247.9
1175.3
801.4
1926.5
1191.7
368.1
1338.1
142.2
1347.2
2460.1
3024.5
2849.4
703.2
765.3
2643.3
2538.6
416.5
318.6
1393.5
1015.1
1240.6
1259.4
1712.4
1149.2
1373.8
2027.5
644.6
1533.7
1014.0
1384.4
1030.0
755.8
959.5
1187.0
2937.5
1053.0
3476.8
645.7
593.1
1514.5
1023.0
949.6
1586.9
2793.1
1676.9
1333.2
401.1
956.5
1521.0
2802.9
1758.7
808.4
506.6
1398.0
503.1
3464.6
952.7
1626.3
1570.1
641.6
2840.4
3003.3
608.3
1407.2
3270.7
332.5
1187.7
1065.0
786.2
2396.1
476.2
844.6
508.4
1020.9
1606.2
1826.2
1050.9
1555.2
1243.8
688.2
1682.8
580.9
3068.8
992.3
1035.6
1130.5
1203.9
1001.2
2515.1
302.4
1337.2
2259.6
642.6
1042.6
478.3
2921.4
1097.2
1749.2
5272.7
1224.1
2193.7
1023.8
1059.5
392.6
744.5
1039.4
956.5
1207.3
1193.1
1398.5
934.2
1054.1
906.7
401.8
