0,1,2,3,4,5,6,7,8,9,10,11
-0.4754159501929531,-0.41249610576656787,-0.3998168554381389,0.43181276337536145,1.3814050889049747,2.1363791253712647,0.06047909605084004,1.5511663350711993,1.3506823815925189,0.5923514964093459,1.344806470579064,0.13067912894096076
0.12044344102523839,-0.306623033320247,-0.3827663663910067,0.07777801357318948,0.1295277611440279,0.04931173526566337,-0.103292419303445,-0.2086524780569652,0.09045600316160078,0.7562984997502089,-0.5783486279559019,-0.44597638615918456
0.022126641474236777,-0.6075254497466327,-0.4744127450193419,-0.633241775612839,-0.5719132318426505,-0.8584240100938517,-0.9986509760362817,-0.9836088349224402,-1.4188591081322022,-0.9374852648265616,-0.49524033332626355,-0.41052625203417564
-0.5647948588756818,-0.6047393162612031,-0.5831096126948091,-0.6361920651945238,-0.6758304159888251,-0.8315628771874876,-0.21247342953963488,-0.4493024000931661,0.3232837504963451,-0.7242535794997947,-0.5448137020527145,-0.44597638615918456
-0.30559602369576855,2.9336502102342576,-0.45949356710310124,-0.30575963204583007,0.4826838166407929,-0.2879447112253543,-0.5025086982282891,-0.5404737361949866,-0.5429832967300686,1.3869412672024863,0.748468005604992,-0.2545456618841363
0.5315864209657905,0.5041418109397365,0.07546552675066887,-0.25117927478466184,-0.6368614719340097,-0.4286458835920241,-0.19279113857868904,0.41629522696656074,-0.5466789752591916,-0.6065738286354941,-0.5812647084692226,-0.44597638615918456
0.7520543957165214,-0.5963809158049147,-0.19947360913433648,-0.6214406172861,-0.6880082110059549,-0.7411730331216269,0.07459092730585783,0.01715559856731129,-0.25176382863518204,-0.9093225894060453,-0.5798066682125622,-0.3183559033091524
-0.546919077139136,-0.6047393162612031,-0.4701501227575588,-0.5727608391883013,-0.5313205817855511,-0.3762027193462653,-0.8794431383294212,-0.15193542594711162,-0.6900713021891611,-0.959613081228396,-0.565226265645959,-0.4247063056841793
-0.5022296227977716,-0.6075254497466327,-0.5596651902550024,-0.5476833777439808,-0.5629828488300885,-0.11356053092848173,-0.28971713746183736,-0.4842867499927018,-1.255510117144969,-0.33500517279480047,-0.5812647084692226,-0.44597638615918456
4.339127930850034,-0.0057206168938613,0.056283726572645264,0.2990497321995469,3.496282156879855,0.4714152523656727,0.7077665138796804,1.7176070300477784,0.7845044309308863,3.3392181597461397,0.8724014274211195,1.8464656205913934
-0.28176164804704085,0.5208586118523135,-0.5298268344225212,-0.633241775612839,-0.6530985319568494,-0.4282195164030341,0.4582099190541036,-0.27968130967117427,-1.2119011105013182,-0.8952412516957869,-0.5798066682125622,-0.41761627885917746
-0.5558569680074089,-0.4654326419897284,-0.4978571674591485,-0.4399978080124869,-0.48585681372159967,-0.18305838273383673,0.07941865905099553,-0.7122150902472533,0.6706775322339004,0.11962087327924963,-0.20946444302084022,-0.408162909759175
-0.4426436836759526,-0.6047393162612031,-0.2889886766317801,-0.015156108249880604,-0.2674683564144047,-0.15747635139444222,-0.7743471318775785,-0.6252842814059825,-0.4261998552097843,-0.28270306129955575,-0.15405891326774793,-0.30890253420915
-0.2638858663104951,0.5737951480754739,0.6850205101856419,3.205084970159041,4.834215902761853,1.5740008030935757,0.6966255944678243,0.8376976234836965,0.865070222865766,0.8156412801005828,0.15650366140090088,-0.26163568870913806
-0.4903124349734079,0.6211594173277755,-0.4765440561502334,-0.4754012829927041,-0.5654184078335146,0.6274656435359791,0.6906837707815013,0.9400003436444604,1.506640015521506,0.07335362080268693,-0.4966983735829239,-0.27345240008414107
-0.5647948588756818,-0.6075254497466327,-0.5319581455534128,-0.5181804819271332,-0.35271292153431355,-0.5663624856357644,-0.3495067383054652,-0.26642966198195617,-0.9347252208170989,-0.447655874476866,-0.046163934274884,-0.2876324537341447
0.775888771365249,3.574460911883042,2.4092512150768775,1.3508279680701658,1.2068566936594471,-0.4482587742855599,-1.0224182707815748,-0.8579832148286525,-1.1113786545091748,0.2745155880920896,-0.5768905876992416,-0.07020496443408983
-0.5647948588756818,-0.26761716452423406,-0.2463624540139498,-0.6214406172861,-0.6514748259545654,-0.531400376138592,-0.3502494662662555,-0.0114679604413997,1.6152929642777198,-0.7423581565558409,-0.5798066682125622,-0.44597638615918456
-0.3979542293345882,-0.40413770531027937,-0.5831096126948091,-0.5255562058813451,-0.38518704157999306,-0.8354001818883966,-1.193988429724159,-1.233799943294878,-0.1741545795236006,0.1337022109895077,0.8519888638278749,1.8275588823913886
-0.5230847014904084,-0.5935947823194851,-0.5106450342444976,-0.5108047579729212,-0.07505919514375332,-0.20437674218333216,-0.5663833028562644,-0.16359687591362382,0.6558948181174087,-0.022198313659779353,-0.23133504687074508,0.08104894116594831
0.03404382929860067,-0.2926923658930995,-0.5703217459094599,-0.5240810610905027,-0.6271192359203057,-0.7629177597601122,-0.2652071147557538,-0.6873019925915232,-1.2503361672041968,-0.9606188910648429,-0.5798066682125622,-0.4412497016091834
-0.025542109823218476,-0.04194035220444478,0.06694028222710284,-0.19954920710517846,2.7022899217629903,1.1015859576927574,0.08981685050206106,0.42424621558009157,1.1836377120761623,1.5257430246321744,4.518960109328588,6.386446130867538
-0.5647948588756818,-0.6075254497466327,-0.5319581455534128,-0.14349370505316794,-0.005239837045542331,1.889512522946108,3.330338943430611,4.832274302921602,0.43045842784091,0.8850421588154268,0.9744642453873421,0.8893119992161521
-0.4337057928076797,-0.43757130713543335,0.017920126216597988,-0.4193457809406935,-0.4444523106633582,-0.033403499398378896,-0.44569000922782304,-0.666629422196343,-0.198546057815812,-0.5371729499206502,-0.26778605328725313,-0.4223429634091786
-0.28772024195922274,1.0335071731713408,1.0025858686884777,2.342125267516247,4.685646803552869,1.1889912314356887,1.4519799305916696,1.2659908767992258,0.4541107704272968,0.1276673519708257,-0.4354606828031903,-0.3419893260591583
-0.24005149066176745,-0.6075254497466327,-0.5831096126948091,-0.5580093912798776,-0.4054833666085428,-0.5412068214853599,-0.7487230172303094,-0.8357204467107661,-0.5902879819028422,0.3268176995873343,1.9557253381197395,-0.4412497016091834
-0.4605194654124983,-0.6075254497466327,-0.5809783015639175,-0.5344070746263995,-0.2625972384075528,-0.5433386574303094,-0.5117927977381693,-0.7625713514662821,-0.05958854512078989,0.7130486767829876,-0.08115690043473184,-0.06784162215908925
-0.45158157454422543,-0.16731635904877212,-0.36145325508209153,-0.2851076049740367,-0.4688079006976179,-0.42523494608010476,0.09055957846285165,-0.0750758693496466,0.09341254598489916,-0.6960909040792783,-0.5521039033360161,0.17794597444097268
2.310226703752092,0.6378762182403525,3.818047872596168,0.21939191349405826,-0.4785501367113218,-0.4751199071919241,-0.19799023430422202,-0.12808246010651902,-0.622809952959124,1.275296375356868,-0.4602473671664158,1.6006780239913312
-0.025542109823218476,-0.26761716452423406,-0.3486653882967425,-0.633241775612839,-0.6725830039842571,-0.7795460801307187,-0.40818224720790736,-0.49011747497595776,0.489589284306877,-0.8489739992192245,-0.5812647084692226,-0.2710890578091405
-0.3502854780371329,0.3815519375808387,2.174806990678811,1.6443817814478001,2.577264559587124,0.665412323356081,0.8262316236257509,0.9023656642070808,4.27026841959963,0.4223696340498006,2.04758187428934,0.11649907529095725
-0.5379811862708632,-0.6075254497466327,-0.5767156793021345,-0.2836324601831943,-0.13351261122597655,-0.5458968605642489,-1.090006515213502,-0.8972080919887381,-0.6531145168979319,0.35900361435363864,-0.5725164669292606,-0.44597638615918456
-0.37411985368586054,-0.5211553116983182,-0.5788469904330261,-0.6361920651945238,-0.3770685115685732,-0.880168736732337,-1.0818365076448075,-1.212597306992129,-1.4107286153681318,-0.8841773434948699,-0.5812647084692226,-0.44597638615918456
1.821622002953175,0.05278818630015807,0.31417237341051857,0.41706131546693764,0.17174411720341132,-0.7497003769014251,-0.19204841061789868,-0.7180458152305093,-1.0544652051606815,-0.05539003826253077,-0.3785971127934377,3.800949682016886
-0.5647948588756818,-0.5601611804943313,-0.3827663663910067,-0.41787063614985115,-0.3088728594726461,-0.8814478382993068,-1.011648715350114,-0.5754580860945225,-1.0426390338674885,0.2926201651481358,0.03111219932811308,1.9575427075164216
-0.43072649585158873,-0.6075254497466327,-0.29964523228623763,-0.6317666308219967,-0.6945030350150908,-0.47725174313687363,-0.7840025953678539,0.6898092352720222,-0.6826799451309153,-0.9606188910648429,-0.5521039033360161,-0.24036560823413275
-0.5201054045343174,-0.4069238387957089,-0.5085137231136061,-0.16267058733411888,-0.23337053036644115,-0.8520285022590031,-1.0632683086250474,-0.7980857672733866,-1.1867704965032826,1.8063639690008915,2.196301980468693,2.557831645366573
0.20088445883969422,-0.09766302191303472,-0.1291403418149165,-0.6273411964494695,-0.533756140788977,-0.7995853380132444,-0.7398102817008245,-1.1076442572935215,-1.2865538167896013,-0.9565956517190547,-0.5812647084692226,-0.41052625203417564
-0.06427297025240095,0.42055780637685164,-0.05028182997193046,-0.27478159143814,-0.12539408121455667,-0.8358265490773866,-1.150167480037525,-1.282035940883632,-0.31902517786521944,1.6645447820618624,-0.05491217581484596,0.02905541111593522
-0.5588362649634999,-0.5267275786691773,0.6594447766149438,-0.48425215173775843,-0.101038491180297,-0.7160173689712223,-0.7472375613087286,-0.4508925978158723,-0.3737212200962386,-0.6628991794765268,-0.4237963607499077,-0.4294329902341804
-0.13577609719858394,-0.21189449481564412,-0.12274640842224192,3.1032999795909166,0.9137777602471892,0.22881232183041467,0.24653245022883732,0.232892422947782,0.4326758349583838,0.2332773847977621,-0.52440113845947,-0.209642158659125
-0.3711405567297696,-0.5211553116983182,-0.5831096126948091,0.02467280110286367,0.3056998623918395,2.271963891470056,3.6615956139431334,1.4557544717088289,0.865070222865766,-0.05740165793542482,0.7222232809851062,-0.44597638615918456
-0.5647948588756818,-0.6075254497466327,-0.4765440561502334,-0.2836324601831943,-0.014982073059246105,-0.5838435403843507,-0.9221499960748697,-1.0498670733685307,0.33363165037788933,0.8186587096099239,-0.573974507185921,-0.44597638615918456
-0.546919077139136,-0.5991670492903441,-0.5724530570403515,-0.6302914860311543,-0.5849028798609223,-0.8733468617084985,-0.7736044039167881,-0.7938452400128369,-1.3375541804914979,-0.959613081228396,-0.5812647084692226,-0.431796332509181
